V1,gene,logfoldchanges,pvals,pvals_adj,neg_log_pvals,point_color,regulation,label
1340,ASMTL,0.41127294,8.45281950852706e-10,1.7980399199161e-08,7.74520067032981,black,NS,
1341,BAG1,0.6084656,8.49167733486799e-10,1.80535386626235e-08,7.74343765962951,black,NS,
1342,PXDC1,1.4257265,8.53421329190171e-10,1.81344167854038e-08,7.74149640705095,red,Up,
1343,FKBP4,1.0397445,8.7252259394454e-10,1.85305430057106e-08,7.73211185424136,red,Up,
1344,HAX1,0.5857776,9.01850731589795e-10,1.91433354661291e-08,7.71798239005291,black,NS,
1345,BTBD3,0.43704665,9.07663174102008e-10,1.92565848587614e-08,7.71542073219109,black,NS,
1346,EEFSEC,0.3463501,9.17985691747215e-10,1.94653487301017e-08,7.71073781130353,black,NS,
1347,GSDMD,0.4955681,9.25415374764739e-10,1.96056369976647e-08,7.70761904267382,black,NS,
1348,NPM1,0.29548106,9.25573415953393e-10,1.96056369976647e-08,7.70761904267382,black,NS,
1349,SRF,0.5698857,1.0029096740456e-09,2.12326396469507e-08,7.67299601088146,black,NS,
1350,SOAT1,0.41691142,1.00349096476042e-09,2.12338056685959e-08,7.67297216161587,black,NS,
1351,UBXN7,0.3255685,1.00815313270999e-09,2.13212763160973e-08,7.67118680150065,black,NS,
1352,PPP2R5D,0.56945616,1.00990688533178e-09,2.13471779135191e-08,7.6706595303624,black,NS,
1353,AKAP13,0.19264175,1.01698634304533e-09,2.14855669709764e-08,7.66785318146727,black,NS,
1354,GLOD4,0.55567497,1.02233637727195e-09,2.15872932996745e-08,7.66580180781432,black,NS,
1355,ATP5MC3,0.86351675,1.03160691739334e-09,2.17716539386277e-08,7.6621085774295,black,NS,
1356,NAA35,0.37495056,1.04479465835207e-09,2.2038449583807e-08,7.65681896158439,black,NS,
1357,TRAP1,0.4126095,1.05555649520993e-09,2.22205089669764e-08,7.65324599764458,black,NS,
1358,FOXJ2,0.6065969,1.05562836265101e-09,2.22205089669764e-08,7.65324599764458,black,NS,
1359,ATN1,0.64120203,1.09376458885721e-09,2.29992645594404e-08,7.63828605106429,black,NS,
1360,ARFRP1,0.67602634,1.14050512707905e-09,2.39685364391304e-08,7.62035848393944,black,NS,
1361,LEMD2,0.39152616,1.1410477423565e-09,2.39685364391304e-08,7.62035848393944,black,NS,
1362,CDC42,0.1993466,1.1657276619808e-09,2.44742157212535e-08,7.61129121631294,black,NS,
1363,PTPRE,0.6502371,1.16870018772855e-09,2.45238637416653e-08,7.61041110554461,black,NS,
1364,ADPRH,1.0842807,1.1765033213541e-09,2.46747723613725e-08,7.60774684525025,red,Up,
1365,ASCC3,0.21883813,1.17794206100271e-09,2.46921132704319e-08,7.60744173945599,black,NS,
1366,PAK1,0.29215068,1.18923132487794e-09,2.49158164182111e-08,7.60352487770364,black,NS,
1367,RIC8A,0.6493684,1.24575751191125e-09,2.60865631139817e-08,7.58358313511803,black,NS,
1368,CALCOCO2,0.45031768,1.26881023084695e-09,2.65555137111701e-08,7.57584529282257,black,NS,
1369,DYNLL1,0.5235193,1.27562091910871e-09,2.66842173809614e-08,7.57374553005785,black,NS,
1370,TAF4,0.43683565,1.29688224848325e-09,2.71149183890136e-08,7.56679169837418,black,NS,
1371,EZH2,0.3623694,1.31701677451648e-09,2.75216265589275e-08,7.56032590238814,black,NS,
1372,DUSP16,0.2847956,1.32955836285459e-09,2.77693266345281e-08,7.55643465112674,black,NS,
1373,RTN3,0.33067968,1.34008343461501e-09,2.79746749889213e-08,7.55323495042385,black,NS,
1374,RNF138,0.31927198,1.37075688304238e-09,2.85854169222357e-08,7.54385546915879,black,NS,
1375,EIF2B5,0.5405512,1.38211365265693e-09,2.88073605950477e-08,7.54049653108152,black,NS,
1376,DYNLL2,0.619348,1.41961218132484e-09,2.95431618054771e-08,7.52954302692559,black,NS,
1377,NUP210,0.34622803,1.50754414399779e-09,3.13246247675585e-08,7.50411412264362,black,NS,
1378,KCTD10,0.575311,1.58473184120567e-09,3.28945983828864e-08,7.48287541162767,black,NS,
1379,PLXNB2,0.5443476,1.60002134876926e-09,3.31948902136439e-08,7.47892876336855,black,NS,
1380,WDR6,0.49435174,1.68419493957684e-09,3.48873892206388e-08,7.45733152953425,black,NS,
1381,PLCG1,0.4104838,1.6912350973633e-09,3.50152481522853e-08,7.45574279146974,black,NS,
1382,TBCD,0.34342477,1.71316166176618e-09,3.54510253208149e-08,7.45037119955757,black,NS,
1383,STARD8,1.0581751,1.84055970624414e-09,3.80288096601964e-08,7.41988726822762,red,Up,
1384,KCNC3,0.59083587,1.87333712458113e-09,3.86664448343211e-08,7.41266575706619,black,NS,
1385,KIAA0319L,0.2773015,1.88829085932395e-09,3.89551701203682e-08,7.40943489471186,black,NS,
1386,UBE2Z,0.24133092,1.91726187587814e-09,3.95326270901557e-08,7.40304432421388,black,NS,
1387,CCT5,0.46997243,1.92796255127646e-09,3.97329646931092e-08,7.40084902865667,black,NS,
1388,HNRNPAB,0.49255434,1.95673923618552e-09,4.03054321891567e-08,7.39463641761102,black,NS,
1389,AGAP2,0.5983004,1.96238674989691e-09,4.04011378223675e-08,7.3936064036266,black,NS,
1390,ZBTB7B,0.6085618,1.9898632637781e-09,4.09459267822406e-08,7.38778929448917,black,NS,
1391,SRP19,0.3497995,2.02028357927528e-09,4.15507048883365e-08,7.38142160421397,black,NS,
1392,ARPC3,0.3365032,2.02692393747922e-09,4.16660390856656e-08,7.38021778308005,black,NS,
1393,PCMT1,0.34884596,2.03433462021243e-09,4.17970827875826e-08,7.37885402859499,black,NS,
1394,TESPA1,0.327833,2.10237015426583e-09,4.31729468014936e-08,7.36478830724017,black,NS,
1395,SH3BP2,0.51095736,2.10532590848643e-09,4.32116536415281e-08,7.36439911360895,black,NS,
1396,RNGTT,0.25009814,2.11782684227543e-09,4.3446135607269e-08,7.36204884658185,black,NS,
1397,MARS1,0.31690326,2.13410770622478e-09,4.37578832121861e-08,7.35894369516417,black,NS,
1398,SGF29,0.5718809,2.28134997850107e-09,4.6753191636605e-08,7.33018873638819,black,NS,
1399,SLC1A4,0.9449589,2.32811157174108e-09,4.76872883974092e-08,7.32159737178973,black,NS,
1400,GTPBP6,0.5377421,2.33799642243768e-09,4.78654650625089e-08,7.31997771711015,black,NS,
1401,SYNGAP1,0.70360327,2.37667788787222e-09,4.86327110199898e-08,7.31307152010476,black,NS,
1402,SLC45A4,0.57167286,2.37881859793834e-09,4.86518439249913e-08,7.31290069514336,black,NS,
1403,PDXDC1,0.32401338,2.38978936905048e-09,4.88514592806104e-08,7.31112245859719,black,NS,
1404,INTS7,0.4208085,2.43968943296944e-09,4.98462521514849e-08,7.30236748993243,black,NS,
1405,SEMA4A,0.6035194,2.4466907080363e-09,4.99639997220045e-08,7.30134280273052,black,NS,
1406,PDPK1,0.3832987,2.50224299644468e-09,5.10725894752331e-08,7.29181212204862,black,NS,
1407,MMS19,0.37724447,2.52064029820731e-09,5.14220815537215e-08,7.28885034719923,black,NS,
1408,SLC12A7,0.77153015,2.53444028989198e-09,5.1677480837656e-08,7.2866986653878,black,NS,
1409,N4BP2,0.31703985,2.5462789662282e-09,5.18785419085661e-08,7.28501223863967,black,NS,
1410,ITGAX,1.0895241,2.54687231167896e-09,5.18785419085661e-08,7.28501223863967,red,Up,
1411,PPFIA1,0.26292306,2.57988619274311e-09,5.25245043640616e-08,7.27963803702708,black,NS,
1412,MORF4L1,0.24459383,2.63601302996834e-09,5.36401400833497e-08,7.27051009664172,black,NS,
1413,ZNF467,1.9545672,2.73717773015231e-09,5.56706631890654e-08,7.25437360503335,red,Up,
1414,RAB11B,0.45416245,2.84287429195659e-09,5.77912662110995e-08,7.23813779000378,black,NS,
1415,ZNF335,0.6089858,2.85156779234173e-09,5.79388034021014e-08,7.23703047843206,black,NS,
1416,RASSF5,0.34007308,2.90658802900868e-09,5.89973038966592e-08,7.22916783462154,black,NS,
1417,SYS1,0.9272655,2.95518570189705e-09,5.99535713639768e-08,7.2221849413813,black,NS,
1418,MATR3-1,0.49660784,3.05314739888211e-09,6.18787563233002e-08,7.20845842359833,black,NS,
1419,CD1E,2.309659,3.05881654386533e-09,6.19625327199066e-08,7.20787083875339,red,Up,
1420,RABL6,0.33384007,3.09079461237207e-09,6.25788982430696e-08,7.20357208726153,black,NS,
1421,RRAGA,1.1438624,3.12134080032681e-09,6.3165668994377e-08,7.19951889984025,red,Up,
1422,ATXN10,0.24022602,3.2481027191365e-09,6.56979653747348e-08,7.18244808006287,black,NS,
1423,TNFAIP8,0.16945532,3.37395807009932e-09,6.82093968159559e-08,7.16615579097113,black,NS,
1424,ZNF407,0.24170738,3.43218673915749e-09,6.9351827390327e-08,7.15894209097023,black,NS,
1425,ENSG00000287100,0.3039928,3.49312249043197e-09,7.05477871541095e-08,7.15151660404757,black,NS,
1426,ATG5,0.275857,3.50305269706987e-09,7.07129476899267e-08,7.15050105868605,black,NS,
1427,HYI,1.7899095,3.5130103830561e-09,7.08784974885399e-08,7.14948549737598,red,Up,
1428,SUGT1,0.38026056,3.56356629137295e-09,7.18625822036389e-08,7.14349718155604,black,NS,
1429,ZNF22,0.7483521,3.63060025826491e-09,7.31778129977551e-08,7.13562057404044,black,NS,
1430,RIMKLB,0.5828114,3.63431353559371e-09,7.319885823983e-08,7.13549569304009,black,NS,
1431,NUFIP2,0.2193714,3.63527240068941e-09,7.319885823983e-08,7.13549569304009,black,NS,
1432,PLA1A,2.7267158,3.68268106596156e-09,7.41164819818857e-08,7.13008520311615,red,Up,
1433,GRM7,3.7781625,3.69776403819659e-09,7.43829384193961e-08,7.12852666929349,red,Up,
1434,ANKRD27,0.3172088,3.71474305110496e-09,7.46525157967275e-08,7.12695555192789,black,NS,
1435,CIZ1,0.4976991,3.73007674002378e-09,7.49208843272472e-08,7.12539710507981,black,NS,
1436,JMJD6,0.6061015,3.73881369330353e-09,7.50464098039993e-08,7.12467007943147,black,NS,
1437,ROCK2,0.28518024,3.75969031998605e-09,7.54030933360224e-08,7.1226108372707,black,NS,
1438,ENSG00000284685,0.534204,3.79828008002185e-09,7.61013891703285e-08,7.11860741545674,black,NS,
1439,ECH1,0.6830154,3.87815132533534e-09,7.76631078312316e-08,7.10978523435463,black,NS,
1440,DAG1,0.547947,3.94716941646271e-09,7.90060418120552e-08,7.10233969573102,black,NS,
1441,ARFGAP2,0.5122727,3.95015761000897e-09,7.90266533857621e-08,7.10222640913848,black,NS,
1442,NRP1,0.987976,3.99419444845046e-09,7.98680546996396e-08,7.0976268933001,black,NS,
1443,SAR1A,0.30593827,4.04681794895717e-09,8.08802366896086e-08,7.09215758648678,black,NS,
1444,TMBIM1,0.4696488,4.06308346447944e-09,8.11651207716209e-08,7.09063056079219,black,NS,
1445,ADAP1,0.77082574,4.21305721445131e-09,8.41193887766152e-08,7.07510389161943,black,NS,
1446,VSIR,0.36797905,4.32249282828675e-09,8.62617362052557e-08,7.06418180498008,black,NS,
1447,SLC9B2,0.5082102,4.37443780278344e-09,8.71690440582308e-08,7.05963771669085,black,NS,
1448,LIN7C,0.477594,4.568254386417e-09,9.09413917122343e-08,7.04123840389912,black,NS,
1449,TEC,0.4813232,4.72611177734477e-09,9.39911594082879e-08,7.02691299321685,black,NS,
1450,SF3A2,0.59052163,5.02150170176249e-09,9.97674232740128e-08,7.00101124430297,black,NS,
1451,RAB30,0.26067296,5.17594177712162e-09,1.02734679090217e-07,6.98828293132726,black,NS,
1452,ZNF410,0.4098315,5.24057742627594e-09,1.03966460326985e-07,6.98310674189526,black,NS,
1453,TMPO,0.30500925,5.28853286763785e-09,1.04866279250576e-07,6.97936414087913,black,NS,
1454,AFG3L2,0.40800807,5.37922968689387e-09,1.06612316466376e-07,6.97219262022127,black,NS,
1455,EML2,0.47895774,5.40473962554887e-09,1.07012783793007e-07,6.97056433821078,black,NS,
1456,ITSN1,0.53246975,5.4147998644167e-09,1.07159393883738e-07,6.96996975151859,black,NS,
1457,EHMT1,0.20288983,5.8885853584025e-09,1.16193739062229e-07,6.93481727266842,black,NS,
1458,MCM5,0.38208407,5.9216433578151e-09,1.16788930974856e-07,6.93259831684984,black,NS,
1459,ACIN1,0.22117275,5.94520083895472e-09,1.17196260016366e-07,6.93108624736376,black,NS,
1460,GNPDA1,1.1813725,5.94868424121715e-09,1.17207669190232e-07,6.93104397041666,red,Up,
1461,HTT,0.2561923,6.05667485935854e-09,1.19218997036505e-07,6.9236545361162,black,NS,
1462,SPRING1,0.7103453,6.10413359953144e-09,1.20036061894879e-07,6.92068826120935,black,NS,
1463,GALK2,0.33035007,6.50506956391036e-09,1.27795797002391e-07,6.89348342918767,black,NS,
1464,SLC25A43,0.2914757,6.62072144580813e-09,1.29941318959752e-07,6.88625272927425,black,NS,
1465,HNRNPK,0.2113072,6.66230767660986e-09,1.30693942326962e-07,6.88374454153148,black,NS,
1466,MTCH1,0.37527478,6.81638585142813e-09,1.33651507228779e-07,6.8740261392086,black,NS,
1467,TTLL11,0.72877675,6.93786557407885e-09,1.35901335750112e-07,6.86677627464314,black,NS,
1468,GALNS,0.3607876,7.10020519600407e-09,1.3894640158543e-07,6.85715269603902,black,NS,
1469,CCT6A,0.30265495,7.19322572874887e-09,1.40698518956119e-07,6.85171047408317,black,NS,
1470,MAPKAPK5,0.36845374,7.25026278427402e-09,1.41745447611931e-07,6.84849088029231,black,NS,
1471,MAP3K8,0.2971141,7.29994022306263e-09,1.42647548610665e-07,6.84573568726669,black,NS,
1472,ERAL1,0.86779785,7.31365353034161e-09,1.4284634426735e-07,6.84513086963079,black,NS,
1473,PGS1,0.33598104,7.56604280188322e-09,1.47632958965953e-07,6.83081667571664,black,NS,
1474,PTPN18,0.6480588,7.63581731246254e-09,1.4892242638593e-07,6.8270398964569,black,NS,
1475,SRP68,0.5399235,7.74740823238037e-09,1.51025805310634e-07,6.82094883981613,black,NS,
1476,PSMB4,0.45801908,7.97948739226074e-09,1.55474782835589e-07,6.80834004112882,black,NS,
1477,TNFRSF9,0.31446803,8.34274976801152e-09,1.62406341684738e-07,6.78939701632074,black,NS,
1478,EEF1AKMT3,1.609158,8.3432877258243e-09,1.62406341684738e-07,6.78939701632074,red,Up,
1479,DNPEP,0.48275575,8.35378464671331e-09,1.62532265218985e-07,6.78906041181982,black,NS,
1480,TIMM17A,0.49822044,8.54356319553903e-09,1.66144511839224e-07,6.77951399996039,black,NS,
1481,JAK3,0.24230331,8.64544594500285e-09,1.68044814437743e-07,6.77457488453827,black,NS,
1482,SEC61A2,0.7496079,8.78689966491896e-09,1.70712072835248e-07,6.76773576429637,black,NS,
1483,MAMLD1,1.364991,8.87187831789604e-09,1.72280093303051e-07,6.76376490170518,red,Up,
1484,DHX16,0.5154125,8.95506205467776e-09,1.73811767210369e-07,6.75992082477149,black,NS,
1485,MDGA1,0.9583526,9.22726691144099e-09,1.78922957429345e-07,6.74733393195796,black,NS,
1486,DDX41,1.0533191,9.42418322918718e-09,1.82565838532963e-07,6.73858048378201,red,Up,
1487,MED24,0.4715687,9.6428154763574e-09,1.86622009641234e-07,6.72903713817765,black,NS,
1488,PSMD12,0.35473916,9.67941954365669e-09,1.87156913289396e-07,6.72779412608104,black,NS,
1489,NDUFA10,0.308441,9.67973032402285e-09,1.87156913289396e-07,6.72779412608104,black,NS,
1490,ZDHHC5,0.3234301,9.69154716774518e-09,1.87295647180485e-07,6.72747231567048,black,NS,
1491,ARPC1A,0.32591322,9.74739957988252e-09,1.88284857753671e-07,6.72518460541325,black,NS,
1492,TVP23C-CDRT4,0.6639234,9.79130095581743e-09,1.89042380942175e-07,6.72344082150933,black,NS,
1493,AHCYL1,0.36618277,9.89522706162755e-09,1.90957533424579e-07,6.7190632036945,black,NS,
1494,SCAF1,0.5124249,1.02056242277551e-08,1.96853417226757e-07,6.70585704178387,black,NS,
1495,SLC22A15,1.1514775,1.05487647564919e-08,2.03374942882925e-07,6.69170255602501,red,Up,
1496,CCDC88C,0.28010577,1.06206304274438e-08,2.04662692936109e-07,6.68896131575768,black,NS,
1497,COTL1,0.24184535,1.08016911654262e-08,2.07953168848892e-07,6.68203445734713,black,NS,
1498,MYB,0.6024211,1.08449930986667e-08,2.08687249173772e-07,6.68050408559023,black,NS,
1499,S100A6,0.4181042,1.12122243913624e-08,2.15445561257264e-07,6.66666244908703,black,NS,
1500,EXOC7,0.36583665,1.13623308184034e-08,2.18157018035381e-07,6.66123081135003,black,NS,
1501,ZNF865,0.69362205,1.13761393989236e-08,2.18283393735315e-07,6.66097930269418,black,NS,
1502,RNF44,0.7499307,1.14220425293395e-08,2.19060009574101e-07,6.65943689768562,black,NS,
1503,MMD,0.34149346,1.15959729504711e-08,2.22290119001144e-07,6.65307984165842,black,NS,
1504,SIRPA,0.3236044,1.17364431040638e-08,2.24876045648234e-07,6.64805680422137,black,NS,
1505,BAZ1B,0.23325431,1.17675902540954e-08,2.25365829109283e-07,6.64711193280762,black,NS,
1506,CHD4,0.27780086,1.19116005683663e-08,2.28015610120834e-07,6.64203541985361,black,NS,
1507,BRD2,0.21730438,1.19840552379476e-08,2.29293787084713e-07,6.63960771269867,black,NS,
1508,ACVR1,0.31985405,1.25540817481683e-08,2.40086401280609e-07,6.61963243809393,black,NS,
1509,VPS35L,0.29435995,1.25704974923291e-08,2.40286458934374e-07,6.61927070267001,black,NS,
1510,REPIN1,0.33218893,1.26746799970266e-08,2.42079450149118e-07,6.61604207576122,black,NS,
1511,CPT1A,0.29513785,1.26762955532585e-08,2.42079450149118e-07,6.61604207576122,black,NS,
1512,MAPK11,1.9418416,1.26831638996496e-08,2.42096040529168e-07,6.61601231336866,red,Up,
1513,DYNC1I1,1.0227063,1.30877749138531e-08,2.4958312538932e-07,6.60278478116126,red,Up,
1514,LST1,0.7728612,1.36934629331087e-08,2.60886976523513e-07,6.5835476003369,black,NS,
1515,HDGFL2,0.58448255,1.37790538199059e-08,2.62393761085815e-07,6.58104649535665,black,NS,
1516,NUDCD3,0.29833254,1.37952694968188e-08,2.62578639026242e-07,6.58074060699888,black,NS,
1517,CMKLR1,0.9676345,1.40180080784548e-08,2.66692438463842e-07,6.57398929769589,black,NS,
1518,ALYREF,1.3612454,1.40943708587996e-08,2.68018875067993e-07,6.57183461996665,red,Up,
1519,TAB3,0.31350687,1.41765400530106e-08,2.69454424973662e-07,6.56951468003654,black,NS,
1520,CCDC73,0.620661,1.44611552305542e-08,2.74476263341168e-07,6.56149520730017,black,NS,
1521,EIF4A2,0.24612845,1.45888594649997e-08,2.7676993753252e-07,6.55788108427589,black,NS,
1522,CEBPG,0.3673079,1.47354140616271e-08,2.79287660035124e-07,6.55394825261638,black,NS,
1523,TIAM2,0.2264868,1.48259133035053e-08,2.80871011090633e-07,6.55149308234719,black,NS,
1524,ADORA2A,0.3056794,1.50633632885104e-08,2.84968042858871e-07,6.54520384030105,black,NS,
1525,UBTF,0.26503834,1.51481326127932e-08,2.86437416678272e-07,6.54297025174296,black,NS,
1526,LY75-CD302,0.5247677,1.51971929912924e-08,2.87230506597017e-07,6.54176943579762,black,NS,
1527,BPGM,0.7706168,1.52372285299125e-08,2.87852362190557e-07,6.54083020226195,black,NS,
1528,CORO1A,0.5351432,1.55464404728431e-08,2.9355637153026e-07,6.53230848898619,black,NS,
1529,SAE1,0.3048384,1.56135593749242e-08,2.94685850279205e-07,6.53064071685857,black,NS,
1530,BAP1,0.70039386,1.56472242858319e-08,2.95183167078956e-07,6.52990841193423,black,NS,
1531,UBL5,0.4526428,1.58813406856308e-08,2.99459747358213e-07,6.52366154614635,black,NS,
1532,KANSL3,0.29269513,1.59402731413131e-08,3.00430594020675e-07,6.52225584351271,black,NS,
1533,TRAK1,0.23911409,1.59867623098702e-08,3.01166121721701e-07,6.52119388365605,black,NS,
1534,JPT1,0.46625507,1.60171522498173e-08,3.01597819684848e-07,6.52057180239862,black,NS,
1535,MYOF,0.77605754,1.60943914283741e-08,3.02910859569847e-07,6.51868515662185,black,NS,
1536,OSBP,0.30766025,1.6278772116878e-08,3.06124585271768e-07,6.51410179023572,black,NS,
1537,ELP3,0.30882686,1.63820905814599e-08,3.07894792334919e-07,6.51159765659643,black,NS,
1538,RNF207,1.5072669,1.64007554172812e-08,3.07958716890707e-07,6.5115074985263,red,Up,
1539,KLHL18,0.42655033,1.6468849157148e-08,3.09093488925226e-07,6.50991014328231,black,NS,
1540,SLC37A1,0.25068444,1.66163656296681e-08,3.11717148251218e-07,6.50623930556395,black,NS,
1541,LIMK2,0.43726707,1.69468253263021e-08,3.17768724705829e-07,6.4978888489665,black,NS,
1542,WIZ,0.8331721,1.76849562482544e-08,3.31455343487952e-07,6.47957497520242,black,NS,
1543,DSTN,0.42049748,1.7941828849882e-08,3.36113592270398e-07,6.47351392451752,black,NS,
1544,GALNT11,0.29831094,1.84019852358509e-08,3.44414150388244e-07,6.46291901369549,black,NS,
1545,ST3GAL3,0.28083166,1.86783779023781e-08,3.49263162704708e-07,6.4568472176195,black,NS,
1546,CPT1B,0.7869008,1.88243075890435e-08,3.51828837347421e-07,6.45366856684676,black,NS,
1547,SIPA1,0.6206645,1.89146600684724e-08,3.53353871797684e-07,6.45179014563649,black,NS,
1548,ARFGAP1,0.59762996,1.90389829484855e-08,3.55347382024646e-07,6.44934687981755,black,NS,
1549,NRBP1,0.3093146,1.92457311210436e-08,3.59040102726006e-07,6.44485704050268,black,NS,
1550,TBX21,0.766472,2.00064666638777e-08,3.72887271510759e-07,6.42842244100712,black,NS,
1551,PICALM,0.1430785,2.00650627359515e-08,3.73634246202638e-07,6.42755332447833,black,NS,
1552,CSNK1D,0.25197607,2.01099094968472e-08,3.7429661808892e-07,6.42678409688225,black,NS,
1553,TRIM24,0.26299754,2.04137369917524e-08,3.79776447713781e-07,6.42047197205057,black,NS,
1554,DDX42,0.26143688,2.05915669270866e-08,3.82908252830321e-07,6.41690527319255,black,NS,
1555,RTEL1,0.8154061,2.12105720715275e-08,3.94237219820488e-07,6.40424237650611,black,NS,
1556,IFRD1,0.32195386,2.1397822412225e-08,3.97534498148298e-07,6.40062517718276,black,NS,
1557,GPAT4,0.29067776,2.15244470532913e-08,3.99702939482011e-07,6.39826265785417,black,NS,
1558,ZMAT3,0.39291862,2.2142857190603e-08,4.10808539473662e-07,6.38636053730518,black,NS,
1559,PIWIL4,0.3187934,2.22402661077764e-08,4.12426111204501e-07,6.38465384680014,black,NS,
1560,PSMA6,0.32534298,2.24820883765227e-08,4.16718984919358e-07,6.38015671346665,black,NS,
1561,ADSL,0.60498226,2.30216731540152e-08,4.26328845851685e-07,6.37025528154384,black,NS,
1562,GNL3,0.4584964,2.30946089759024e-08,4.2748333091542e-07,6.36908081528106,black,NS,
1563,SARS1,0.32052243,2.33681092538665e-08,4.32347521601109e-07,6.36416702624091,black,NS,
